restaurant,reviewer,review,rating,metadata,time,review_count,follower_count,char_count,word_count,clean_review,tokens,lexical_diversity,repetition_ratio,adj_ratio,noun_ratio,verb_ratio,superlative_count,exclamation_count,flesch_reading_ease,neg,neu,pos,compound
Absolute Sizzlers,Sudipta Routray,As a sizzlers Fan went to longe my taste buds with sizzlers.Order Fish n chips along with chilly chicken for straters and oh my fell in love with fish n chips.. Chicken Sizzlers were really gud... Loved the ambience and the music.. worth visiting the place.. Fish n chips are must try.,4.0,"14 Reviews , 12 Followers",2019-04-24 18:31:00,14.0,12.0,285.0,52.0,As a sizzlers Fan went to longe my taste buds with sizzlers.Order Fish n chips along with chilly chicken for straters and oh my fell in love with fish n chips.. Chicken Sizzlers were really gud... Loved the ambience and the music.. worth visiting the place.. Fish n chips are must try.,"['sizzler', 'fan', 'go', 'longe', 'taste', 'bud', 'sizzler', 'order', 'fish', 'n', 'chip', 'along', 'chilly', 'chicken', 'strater', 'oh', 'fall', 'love', 'fish', 'n', 'chip', 'chicken', 'sizzlers', 'really', 'gud', 'love', 'ambience', 'music', 'worth', 'visit', 'place', 'fish', 'n', 'chip', 'must', 'try']",0.75,0.25,0.0508474576271186,0.3898305084745763,0.1016949152542373,0.0,0.0,89.0344871794872,0.0,0.778,0.222,0.9114
Shree Santosh Dhaba Family Restaurant,Chanda Nagaswathi,Ok,3.0,"1 Review , 1 Follower",2018-07-07 16:04:00,1.0,1.0,2.0,1.0,Ok,['ok'],1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.296
Pista House,Priyanka Priyadarshini,The best biriyani I had ever had.I am in love with their biriyani.And the amount they serve is awesome.The preparation of food is so good.The quality is also goid.I would recommend you to have biriyani from this place.,4.0,"58 Reviews , 64 Followers",2019-02-16 11:53:00,58.0,64.0,218.0,38.0,The best biriyani I had ever had.I am in love with their biriyani.And the amount they serve is awesome.The preparation of food is so good.The quality is also goid.I would recommend you to have biriyani from this place.,"['good', 'biriyani', 'ever', 'love', 'biriyani', 'amount', 'serve', 'awesome', 'preparation', 'food', 'good', 'quality', 'also', 'goid', 'would', 'recommend', 'biriyani', 'place']",0.8333333333333334,0.1666666666666666,0.0612244897959183,0.1836734693877551,0.1020408163265306,1.0,0.0,84.63824561403509,0.0,0.757,0.243,0.8979
The Fisherman's Wharf,Sawan Suman,"Goan themed restaurant with great picturesque view and vastly spread. Great place to chill all around the day. The price is a bit on the higher side.
Ordered Zafrani Paneer tikka , amritsari fish tikka and butter garlic prawns for starters. Fish tikka was okayish, paneer nice and the prawns were delicious.
Tried thai green chicken curry with Jasmine rice for main course along with butter/garlic naan, daal tadka and paneer butter masala. Loved the thao curry.
They offer multiple options in cocktails and mocktails, however the prices are a bit high on the pocket. Had the best long island ice tea till date.
All in all a great experience.",4.0,"12 Reviews , 7 Followers",2019-05-16 15:04:00,12.0,7.0,642.0,110.0,"Goan themed restaurant with great picturesque view and vastly spread. Great place to chill all around the day. The price is a bit on the higher side. Ordered Zafrani Paneer tikka , amritsari fish tikka and butter garlic prawns for starters. Fish tikka was okayish, paneer nice and the prawns were delicious. Tried thai green chicken curry with Jasmine rice for main course along with butter/garlic naan, daal tadka and paneer butter masala. Loved the thao curry. They offer multiple options in cocktails and mocktails, however the prices are a bit high on the pocket. Had the best long island ice tea till date. All in all a great experience.","['goan', 'theme', 'restaurant', 'great', 'picturesque', 'view', 'vastly', 'spread', 'great', 'place', 'chill', 'around', 'day', 'price', 'bit', 'high', 'side', 'ordered', 'zafrani', 'paneer', 'tikka', 'amritsari', 'fish', 'tikka', 'butter', 'garlic', 'prawn', 'starter', 'fish', 'tikka', 'okayish', 'paneer', 'nice', 'prawn', 'delicious', 'try', 'thai', 'green', 'chicken', 'curry', 'jasmine', 'rice', 'main', 'course', 'along', 'butter', 'garlic', 'naan', 'daal', 'tadka', 'paneer', 'butter', 'masala', 'love', 'thao', 'curry', 'offer', 'multiple', 'option', 'cocktail', 'mocktail', 'however', 'price', 'bit', 'high', 'pocket', 'good', 'long', 'island', 'ice', 'tea', 'till', 'date', 'great', 'experience']",0.8,0.1999999999999999,0.128,0.376,0.064,1.0,0.0,75.46874770642204,0.0,0.769,0.231,0.9842
Being Hungry,Veerakumar Perika,waste,2.0,3 Reviews,2018-07-20 14:32:00,3.0,,5.0,1.0,waste,['waste'],1.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,-0.4215
Delhi-39,Varsha Garikapati,very bad quality of food. the nans and rotis were like papad and the curry was also not good.,1.0,"4 Reviews , 1 Follower",2018-05-04 16:12:00,4.0,1.0,93.0,19.0,very bad quality of food. the nans and rotis were like papad and the curry was also not good.,"['bad', 'quality', 'food', 'nans', 'rotis', 'like', 'papad', 'curry', 'also', 'good']",1.0,0.0,0.0952380952380952,0.2857142857142857,0.0,0.0,0.0,81.42407894736841,0.251,0.648,0.101,-0.5717
Dunkin' Donuts,Pritimansarkar,Dunkin was supremely professional both at restaurant and served through zomato. The quality of doughnut and hazelnut coffee was quite good and worth a try. Pls note the manager at the SLN terminus was so customer centric that he turned up to deliver to ensure customer satisfaction !! Kudos to them ..,4.0,"8 Reviews , 4 Followers",2018-04-14 23:29:00,8.0,4.0,301.0,52.0,Dunkin was supremely professional both at restaurant and served through zomato. The quality of doughnut and hazelnut coffee was quite good and worth a try. Pls note the manager at the SLN terminus was so customer centric that he turned up to deliver to ensure customer satisfaction !! Kudos to them ..,"['dunkin', 'supremely', 'professional', 'restaurant', 'serve', 'zomato', 'quality', 'doughnut', 'hazelnut', 'coffee', 'quite', 'good', 'worth', 'try', 'pls', 'note', 'manager', 'sln', 'terminus', 'customer', 'centric', 'turn', 'deliver', 'ensure', 'customer', 'satisfaction', 'kudo']",0.9629629629629628,0.037037037037037,0.0545454545454545,0.2909090909090909,0.0909090909090909,0.0,2.0,55.40350000000004,0.0,0.851,0.149,0.6369
Beyond Flavours,Kailash Sain,"I really enjoyed the follows....
The entrance, the music, lighting, seating arrangement, decorations everything is just awsome. The food and the best service enhance the flavour of the restaurant. I realy recommend this restaurant...",5.0,1 Review,2019-05-03 20:10:00,1.0,,233.0,34.0,"I really enjoyed the follows.... The entrance, the music, lighting, seating arrangement, decorations everything is just awsome. The food and the best service enhance the flavour of the restaurant. I realy recommend this restaurant...","['really', 'enjoy', 'follow', 'entrance', 'music', 'lighting', 'seat', 'arrangement', 'decoration', 'everything', 'awsome', 'food', 'good', 'service', 'enhance', 'flavour', 'restaurant', 'realy', 'recommend', 'restaurant']",0.95,0.05,0.0476190476190476,0.2857142857142857,0.0952380952380952,1.0,0.0,53.889852941176486,0.0,0.738,0.262,0.8832
Aromas@11SIX,Sneha Hazare,"Great food
I’m happy",5.0,"7 Reviews , 2 Followers",2018-07-20 22:08:00,7.0,2.0,20.0,4.0,Great food Im happy,"['great', 'food', 'happy']",1.0,0.0,0.4,0.2,0.2,0.0,0.0,97.025,0.0,0.204,0.796,0.8316
KFC,Harish Donkada,"on March 20th 2019, I've ordered 3 8 piece Smoky Grilled, which is worth of 1,857 rupees through Zomato. Instead of getting three 3 8 piece order, i was only given 2 8 piece order and 1 Hot crispy. I've called the customer care and i was assured call back. But, they didnt. when i've approached Zomato, i was told that there is nothing that they can do about it. Here is the twist of the tale -   instead of refund or replacement, i was only given 150 ruppes zomato credits. I would really not recommend orders from this place, as the customer treatment is pathetic. Since this is a corporate order, i strongly recommend my Food committee not to order anything from KFC in bulk.",1.0,"2 Reviews , 23 Followers",2019-03-25 14:11:00,2.0,23.0,678.0,126.0,"on March 20th 2019, I've ordered 3 8 piece Smoky Grilled, which is worth of 1,857 rupees through Zomato. Instead of getting three 3 8 piece order, i was only given 2 8 piece order and 1 Hot crispy. I've called the customer care and i was assured call back. But, they didnt. when i've approached Zomato, i was told that there is nothing that they can do about it. Here is the twist of the tale - instead of refund or replacement, i was only given 150 ruppes zomato credits. I would really not recommend orders from this place, as the customer treatment is pathetic. Since this is a corporate order, i strongly recommend my Food committee not to order anything from KFC in bulk.","['march', '20th', '2019', 'order', '3', '8', 'piece', 'smoky', 'grilled', 'worth', '1,857', 'rupee', 'zomato', 'instead', 'get', 'three', '3', '8', 'piece', 'order', 'give', '2', '8', 'piece', 'order', '1', 'hot', 'crispy', 'call', 'customer', 'care', 'assure', 'call', 'back', 'approach', 'zomato', 'tell', 'nothing', 'twist', 'tale', 'instead', 'refund', 'replacement', 'give', '150', 'ruppe', 'zomato', 'credit', 'would', 'really', 'recommend', 'order', 'place', 'customer', 'treatment', 'pathetic', 'since', 'corporate', 'order', 'strongly', 'recommend', 'food', 'committee', 'order', 'anything', 'kfc', 'bulk']",0.746268656716418,0.253731343283582,0.0273972602739726,0.2123287671232876,0.1027397260273972,0.0,0.0,73.88922500000002,0.089,0.821,0.089,-0.4616
Domino's Pizza,Shiva Chintu,taste is good..,5.0,"2 Reviews , 1 Follower",2018-12-25 10:45:00,2.0,1.0,15.0,3.0,taste is good..,"['taste', 'good']",1.0,0.0,0.25,0.25,0.0,0.0,0.0,,0.0,1.0,0.0,0.0
Paradise,Kavya Rastogi,Nice restaurant with friendly and courteous staff and variety of options to choose from. The curry and raita are really good. There are some good options for veggies also that they can try.,4.0,"4 Reviews , 76 Followers",2019-05-24 16:52:00,4.0,76.0,189.0,33.0,Nice restaurant with friendly and courteous staff and variety of options to choose from. The curry and raita are really good. There are some good options for veggies also that they can try.,"['nice', 'restaurant', 'friendly', 'courteous', 'staff', 'variety', 'option', 'choose', 'curry', 'raita', 'really', 'good', 'good', 'option', 'veggie', 'also', 'try']",0.8823529411764706,0.1176470588235294,0.1388888888888889,0.2222222222222222,0.0833333333333333,0.0,0.0,72.61545454545457,0.0,0.641,0.359,0.9402
Squeeze @ The Lime,Khushboo,awesome taste but in combo juice missing...,5.0,"2 Reviews , 2 Followers",2018-04-29 15:53:00,2.0,2.0,43.0,7.0,awesome taste but in combo juice missing...,"['awesome', 'taste', 'combo', 'juice', 'miss']",1.0,0.0,0.125,0.375,0.125,0.0,0.0,78.87285714285717,0.0,0.702,0.298,0.3716
Komatose - Holiday Inn Express & Suites,Manojkumar D Nambisan,"Great food, good ambience and decent seating. Decent service and good for team get together and celebrations.
Love the Water Chestnut starter",4.0,"29 Reviews , 11 Followers",2019-02-16 12:37:00,29.0,11.0,141.0,22.0,"Great food, good ambience and decent seating. Decent service and good for team get together and celebrations. Love the Water Chestnut starter","['great', 'food', 'good', 'ambience', 'decent', 'seating', 'decent', 'service', 'good', 'team', 'get', 'together', 'celebration', 'love', 'water', 'chestnut', 'starter']",0.8823529411764706,0.1176470588235294,0.2,0.36,0.08,0.0,0.0,60.95530303030304,0.0,0.561,0.439,0.9337
Beyond Flavours,Piyali Mahapatra,"It was a very nice experience. Food was amazing. Friendly staff, with welcoming attitude. Papia was very friendly and accommodating. Good ambiance. I will definitely recommend this place.",5.0,"3 Reviews , 190 Followers",2019-05-19 22:32:00,3.0,190.0,187.0,28.0,"It was a very nice experience. Food was amazing. Friendly staff, with welcoming attitude. Papia was very friendly and accommodating. Good ambiance. I will definitely recommend this place.","['nice', 'experience', 'food', 'amazing', 'friendly', 'staff', 'welcome', 'attitude', 'papia', 'friendly', 'accommodate', 'good', 'ambiance', 'definitely', 'recommend', 'place']",0.9375,0.0625,0.1428571428571428,0.2,0.0857142857142857,0.0,0.0,41.01528571428574,0.0,0.423,0.577,0.9738
Khaan Saab,Apoorva Madhavan,"Good for some biryanis and probably the ambience if you were to impress someone you host.

As for the quantities served and the price, wouldn't really be keen on visiting too often.",4.0,"12 Reviews , 2 Followers",2019-01-20 13:52:00,12.0,2.0,181.0,32.0,"Good for some biryanis and probably the ambience if you were to impress someone you host. As for the quantities served and the price, wouldn't really be keen on visiting too often.","['good', 'biryani', 'probably', 'ambience', 'impress', 'someone', 'host', 'quantity', 'serve', 'price', 'would', 'really', 'keen', 'visit', 'often']",1.0,0.0,0.0555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.0,68.9825,0.062,0.781,0.156,0.5399
The Tilt Bar Republic,Reshma Baratam,"Straight to the point, the food is really good. I’ve been there around 10 o’ clock in the night, maybe because of that the food which was served was cold and that pretty much disappointed me! :|
Anyways, this is a nice place to hangout with friends or family. It has a big screen of a match going on with light music and serves wine too.",3.0,"31 Reviews , 130 Followers",2019-03-16 08:03:00,31.0,130.0,337.0,66.0,"Straight to the point, the food is really good. Ive been there around 10 o clock in the night, maybe because of that the food which was served was cold and that pretty much disappointed me! :| Anyways, this is a nice place to hangout with friends or family. It has a big screen of a match going on with light music and serves wine too.","['straight', 'point', 'food', 'really', 'good', 'around', '10', 'clock', 'night', 'maybe', 'food', 'serve', 'cold', 'pretty', 'much', 'disappoint', ':|', 'anyways', 'nice', 'place', 'hangout', 'friend', 'family', 'big', 'screen', 'match', 'go', 'light', 'music', 'serve', 'wine']",0.935483870967742,0.0645161290322581,0.0675675675675675,0.1756756756756756,0.081081081081081,0.0,1.0,86.21817307692308,0.061,0.743,0.196,0.8746
Asian Meal Box,Souvik,The worst place to have Chinese. Will serve you with red chilli powder red rice. Don't know what Chinese is actually. Disgusting disgusting a d disgusting.,1.0,"13 Reviews , 10 Followers",2019-03-02 13:26:00,13.0,10.0,155.0,26.0,The worst place to have Chinese. Will serve you with red chilli powder red rice. Don't know what Chinese is actually. Disgusting disgusting a d disgusting.,"['bad', 'place', 'chinese', 'serve', 'red', 'chilli', 'powder', 'red', 'rice', 'know', 'chinese', 'actually', 'disgust', 'disgust', 'disgusting']",0.8,0.1999999999999999,0.0967741935483871,0.2580645161290322,0.1612903225806451,1.0,0.0,76.59134615384617,0.417,0.583,0.0,-0.936
Sardarji's Chaats & More,Jayaram Boyina,excellent delivery,5.0,"17 Reviews , 13 Followers",2018-11-13 14:41:00,17.0,13.0,18.0,2.0,excellent delivery,"['excellent', 'delivery']",1.0,0.0,0.5,0.5,0.0,0.0,0.0,,0.0,0.213,0.787,0.5719
The Lal Street - Bar Exchange,Srinivas Reddy Pidaparti,"It's a good place with bollywood /mix music.Good place for basic chill scenes with friends.it had a decent dance floor, good food and drinks",5.0,"5 Reviews , 2 Followers",2019-04-27 11:32:00,5.0,2.0,140.0,24.0,"It's a good place with bollywood /mix music.Good place for basic chill scenes with friends.it had a decent dance floor, good food and drinks","['good', 'place', 'bollywood', '/mix', 'music', 'good', 'place', 'basic', 'chill', 'scene', 'friends.it', 'decent', 'dance', 'floor', 'good', 'food', 'drink']",0.8235294117647058,0.1764705882352941,0.1785714285714285,0.3928571428571428,0.0357142857142857,0.0,0.0,89.44,0.0,0.775,0.225,0.7003
